user_id,cohort_year,seasons_active,avg_rank_score,peak_rank_score,peak_rank,avg_session_mins,avg_sessions_per_week,avg_esports_watch_hrs,is_esports_watcher,avg_agent_diversity,avg_cross_platform_hrs,is_cross_platform,account_age_days,pct_seasons_retained,has_purchased,first_spend_year,transaction_count,total_spend,avg_spend_per_txn,max_single_txn,recency_days
U12222,2021,2,4.0,4,Gold,50.35,6.75,1.27,Yes,1.5,15.32,Yes,387,0.0,No,,0,0.0,0.0,0.0,
U12223,2022,4,6.5,8,Immortal,59.95,5.95,2.25,Yes,6.0,3.47,Yes,1430,0.75,Yes,2024.0,6,274.96,45.83,65.3,30.0
U12224,2022,4,8.0,8,Immortal,60.78,5.48,8.67,Yes,5.25,3.85,Yes,1212,0.5,No,,0,0.0,0.0,0.0,
U12225,2023,2,3.0,3,Silver,33.6,6.9,3.47,Yes,5.5,1.25,Yes,608,1.0,No,,0,0.0,0.0,0.0,
U12226,2023,3,3.33,4,Gold,32.97,5.8,5.15,Yes,7.0,1.71,Yes,802,0.6667,No,,0,0.0,0.0,0.0,
U12227,2024,2,5.0,5,Platinum,33.15,9.25,4.01,Yes,5.0,5.44,Yes,444,1.0,Yes,2022.0,10,354.2,35.42,54.91,14.0
U12228,2024,2,6.0,6,Diamond,50.2,6.1,5.57,Yes,5.0,5.45,Yes,630,1.0,Yes,2024.0,2,19.47,9.74,10.97,213.0
U12229,2021,5,7.8,8,Immortal,61.96,6.74,3.37,Yes,5.6,1.15,Yes,1532,0.6,Yes,2024.0,2,18.86,9.43,11.03,129.0
U12230,2023,1,3.0,3,Silver,31.4,3.8,2.25,Yes,1.0,0.0,No,190,1.0,No,,0,0.0,0.0,0.0,
U12231,2021,2,3.5,4,Gold,50.05,7.05,1.96,Yes,6.5,1.34,Yes,536,0.0,No,,0,0.0,0.0,0.0,
U12232,2023,3,4.33,5,Platinum,44.1,4.43,3.0,Yes,4.67,0.59,Yes,844,1.0,No,,0,0.0,0.0,0.0,
U12233,2022,4,5.0,5,Platinum,41.28,7.0,3.56,Yes,6.25,2.71,Yes,1393,0.25,No,,0,0.0,0.0,0.0,
U12234,2022,4,2.0,2,Bronze,30.18,5.03,0.95,Yes,7.0,0.0,No,1299,1.0,Yes,2023.0,9,387.04,43.0,63.31,83.0
U12235,2021,1,4.0,4,Gold,37.4,10.5,10.65,Yes,5.0,8.26,Yes,256,1.0,No,,0,0.0,0.0,0.0,
U12236,2024,2,3.0,3,Silver,47.55,3.6,8.28,Yes,7.0,0.92,Yes,636,0.5,No,,0,0.0,0.0,0.0,
U12237,2024,2,6.5,7,Ascendant,56.7,4.15,1.66,Yes,4.5,0.0,No,728,0.5,No,,0,0.0,0.0,0.0,
U12238,2023,3,4.0,5,Platinum,46.57,5.6,3.76,Yes,6.0,0.79,Yes,875,1.0,Yes,2022.0,6,28.15,4.69,7.51,540.0
U12239,2024,2,6.0,6,Diamond,58.8,6.2,1.64,Yes,6.5,2.39,Yes,373,0.0,No,,0,0.0,0.0,0.0,
U12240,2021,5,8.2,9,Radiant,59.1,6.66,4.37,Yes,6.2,6.6,Yes,1598,0.8,Yes,2022.0,10,364.72,36.47,65.69,84.0
U12241,2021,3,6.0,6,Diamond,47.87,4.73,3.52,Yes,5.33,0.56,Yes,842,0.6667,Yes,2021.0,2,10.99,5.5,8.83,1303.0
U12242,2024,2,5.5,6,Diamond,46.8,6.25,5.74,Yes,5.5,0.26,Yes,442,1.0,Yes,2023.0,8,349.85,43.73,65.39,55.0
U12243,2023,2,5.0,5,Platinum,48.9,8.7,6.8,Yes,4.5,0.12,Yes,695,0.5,No,,0,0.0,0.0,0.0,
U12244,2023,3,4.0,4,Gold,43.37,5.9,0.96,Yes,6.67,4.02,Yes,761,1.0,Yes,2023.0,4,168.75,42.19,49.38,731.0
U12245,2021,3,5.0,5,Platinum,48.93,5.47,2.5,Yes,5.0,1.11,Yes,1093,1.0,Yes,2022.0,31,4226.05,136.32,242.72,434.0
U12246,2023,2,2.5,3,Silver,41.65,5.55,9.07,Yes,5.5,0.76,Yes,475,1.0,Yes,2023.0,9,390.19,43.35,70.61,42.0
U12247,2022,4,2.75,3,Silver,32.2,4.08,1.06,Yes,5.5,0.0,No,1364,1.0,No,,0,0.0,0.0,0.0,
U12248,2024,2,2.5,3,Silver,37.9,3.7,5.36,Yes,6.5,0.42,Yes,607,0.5,Yes,2022.0,7,50.15,7.16,11.94,10.0
U12249,2021,2,3.0,3,Silver,44.0,7.85,6.85,Yes,4.0,0.0,No,546,0.5,No,,0,0.0,0.0,0.0,
U12250,2021,5,5.6,6,Diamond,50.18,6.22,4.51,Yes,5.8,1.03,Yes,1488,0.4,No,,0,0.0,0.0,0.0,
U12251,2021,5,5.0,6,Diamond,47.84,6.9,3.23,Yes,5.2,0.21,Yes,1576,0.8,Yes,2023.0,7,283.46,40.49,71.85,94.0
U12252,2023,3,5.0,6,Diamond,50.3,5.2,5.37,Yes,6.33,2.7,Yes,916,1.0,Yes,2024.0,2,23.33,11.66,11.86,129.0
U12253,2021,2,7.0,7,Ascendant,56.7,5.3,3.58,Yes,4.0,11.98,Yes,402,0.5,No,,0,0.0,0.0,0.0,
U12254,2022,4,6.0,6,Diamond,51.38,5.65,4.22,Yes,5.75,2.0,Yes,1367,0.75,Yes,2024.0,7,269.59,38.51,55.93,119.0
U12255,2021,5,5.2,6,Diamond,48.58,4.9,5.24,Yes,6.4,0.75,Yes,1582,0.8,Yes,2024.0,3,25.27,8.42,12.93,194.0
U12256,2022,4,3.5,4,Gold,32.62,6.7,3.82,Yes,4.0,0.0,No,1109,0.5,Yes,2023.0,1,5.53,5.53,5.53,926.0
U12257,2021,4,5.0,5,Platinum,35.72,5.0,2.45,Yes,4.0,0.5,Yes,1222,1.0,Yes,2024.0,3,24.42,8.14,10.83,32.0
U12258,2022,3,3.0,3,Silver,35.07,4.07,8.11,Yes,5.33,0.0,No,863,0.6667,Yes,2023.0,6,42.91,7.15,10.24,166.0
U12259,2022,3,4.67,5,Platinum,46.37,4.5,1.71,Yes,7.0,23.45,Yes,912,0.3333,Yes,2021.0,6,36.74,6.12,11.86,53.0
U12260,2023,1,4.0,4,Gold,49.0,4.1,9.56,Yes,3.0,0.0,No,131,0.0,Yes,2022.0,5,38.42,7.68,10.37,442.0
U12261,2021,2,3.0,3,Silver,32.5,3.5,5.78,Yes,2.0,4.27,Yes,699,1.0,Yes,2022.0,5,30.04,6.01,9.68,431.0
U12262,2024,2,6.0,6,Diamond,50.4,6.1,1.88,Yes,4.0,0.0,No,652,1.0,Yes,2024.0,18,2964.5,164.69,258.2,16.0
U12263,2021,3,5.0,5,Platinum,55.8,6.07,3.13,Yes,3.0,4.76,Yes,783,0.6667,Yes,2022.0,11,446.98,40.63,64.72,122.0
U12264,2021,3,2.33,3,Silver,49.7,4.9,7.27,Yes,3.33,4.87,Yes,767,0.6667,Yes,2023.0,9,348.22,38.69,64.31,329.0
U12265,2024,2,5.5,6,Diamond,57.35,5.9,8.28,Yes,5.0,7.24,Yes,571,0.5,No,,0,0.0,0.0,0.0,
U12266,2021,5,7.6,8,Immortal,62.4,7.28,3.2,Yes,6.6,3.76,Yes,1556,1.0,Yes,2021.0,51,7775.19,152.45,290.81,15.0
U12267,2023,3,8.33,9,Radiant,57.37,5.43,3.29,Yes,3.33,5.95,Yes,886,0.6667,Yes,2023.0,4,16.84,4.21,7.01,443.0
U12268,2021,1,8.0,8,Immortal,68.3,9.5,3.43,Yes,3.0,0.05,Yes,224,0.0,No,,0,0.0,0.0,0.0,
U12269,2023,3,2.0,2,Bronze,23.3,4.87,7.59,Yes,5.0,0.0,No,924,0.3333,No,,0,0.0,0.0,0.0,
U12270,2023,3,5.67,6,Diamond,61.27,7.6,3.38,Yes,6.0,0.28,Yes,977,0.6667,No,,0,0.0,0.0,0.0,
U12271,2024,2,3.0,3,Silver,38.1,5.8,17.42,Yes,5.5,0.0,No,614,0.0,Yes,2024.0,3,18.07,6.02,12.2,88.0
U12272,2023,3,2.33,3,Silver,28.27,3.77,7.22,Yes,5.67,0.0,No,773,1.0,Yes,2023.0,8,349.87,43.73,61.57,57.0
U12273,2021,2,5.5,6,Diamond,59.0,8.15,5.35,Yes,4.0,5.14,Yes,436,1.0,No,,0,0.0,0.0,0.0,
U12274,2021,5,7.2,8,Immortal,57.86,5.18,2.54,Yes,6.2,6.21,Yes,1743,0.8,Yes,2022.0,37,5562.61,150.34,289.14,101.0
U12275,2021,1,2.0,2,Bronze,19.7,3.4,2.65,Yes,6.0,0.0,No,87,0.0,Yes,2021.0,1,2.83,2.83,2.83,1522.0
U12276,2023,3,5.33,6,Diamond,53.2,5.43,5.28,Yes,6.33,0.0,No,747,0.6667,Yes,2021.0,1,7.43,7.43,7.43,1514.0
U12277,2023,3,8.33,9,Radiant,46.77,7.77,12.05,Yes,6.33,6.21,Yes,989,0.6667,No,,0,0.0,0.0,0.0,
U12278,2021,3,3.67,4,Gold,32.73,5.23,3.13,Yes,5.0,1.43,Yes,1009,1.0,Yes,2022.0,7,57.21,8.17,13.45,329.0
U12279,2022,1,1.0,1,Iron,19.9,2.8,3.77,Yes,1.0,0.0,No,358,1.0,No,,0,0.0,0.0,0.0,
U12280,2021,4,5.75,6,Diamond,46.78,5.38,2.98,Yes,5.5,8.84,Yes,1187,0.25,Yes,2021.0,16,491.31,30.71,54.1,41.0
U12281,2022,1,2.0,2,Bronze,37.1,4.8,2.99,Yes,5.0,0.0,No,52,0.0,Yes,2021.0,14,438.23,31.3,64.03,419.0
U12282,2023,3,3.0,3,Silver,36.67,5.87,1.09,Yes,5.33,6.18,Yes,878,1.0,Yes,2024.0,4,156.85,39.21,42.62,101.0
U12283,2023,3,5.0,5,Platinum,43.2,6.27,17.43,Yes,5.0,0.77,Yes,1021,0.6667,No,,0,0.0,0.0,0.0,
U12284,2023,1,8.0,8,Immortal,61.9,7.8,1.33,Yes,2.0,0.0,No,10,0.0,No,,0,0.0,0.0,0.0,
U12285,2022,2,9.0,9,Radiant,65.65,7.9,8.41,Yes,3.0,0.0,No,673,1.0,Yes,2023.0,4,35.63,8.91,14.59,60.0
U12286,2022,1,1.0,1,Iron,36.7,2.3,5.13,Yes,5.0,9.59,Yes,338,1.0,No,,0,0.0,0.0,0.0,
U12287,2023,2,4.0,4,Gold,40.9,4.95,1.06,Yes,2.5,2.53,Yes,654,0.5,Yes,2023.0,3,90.67,30.22,49.6,753.0
U12288,2022,1,8.0,8,Immortal,73.2,7.9,0.72,No,7.0,0.0,No,210,1.0,No,,0,0.0,0.0,0.0,
U12289,2022,1,6.0,6,Diamond,53.1,1.6,13.54,Yes,2.0,0.0,No,218,0.0,No,,0,0.0,0.0,0.0,
U12290,2023,3,6.0,6,Diamond,51.0,5.03,9.47,Yes,4.67,8.97,Yes,944,1.0,Yes,2022.0,42,5039.82,120.0,246.15,22.0
U12291,2024,2,4.0,4,Gold,28.35,6.15,8.24,Yes,4.5,0.0,No,505,0.5,No,,0,0.0,0.0,0.0,
U12292,2023,1,5.0,5,Platinum,45.8,7.8,1.14,Yes,7.0,13.44,Yes,349,0.0,Yes,2023.0,5,26.18,5.24,8.1,26.0
U12293,2023,2,1.0,1,Iron,24.6,6.35,8.06,Yes,4.5,0.0,No,702,0.5,Yes,2021.0,8,243.45,30.43,48.64,747.0
U12294,2022,3,3.67,4,Gold,40.3,5.63,7.68,Yes,4.67,6.01,Yes,799,0.6667,Yes,2021.0,6,50.26,8.38,12.52,471.0
U12295,2022,3,6.67,7,Ascendant,57.87,6.53,6.06,Yes,6.67,0.0,No,1035,0.6667,No,,0,0.0,0.0,0.0,
U12296,2022,4,2.0,2,Bronze,37.02,4.22,6.68,Yes,5.5,7.88,Yes,1450,0.5,Yes,2023.0,4,37.53,9.38,10.96,225.0
U12297,2023,3,5.0,6,Diamond,48.83,5.0,5.52,Yes,5.0,7.1,Yes,843,0.6667,Yes,2023.0,6,210.25,35.04,64.39,91.0
U12298,2023,3,3.0,3,Silver,36.2,4.43,1.12,Yes,5.33,0.0,No,988,1.0,Yes,2024.0,28,3822.6,136.52,265.27,5.0
U12299,2021,5,5.6,6,Diamond,51.6,5.28,4.26,Yes,5.0,3.09,Yes,1747,0.8,No,,0,0.0,0.0,0.0,
U12300,2021,2,4.0,4,Gold,37.6,3.8,3.93,Yes,4.0,0.0,No,507,0.0,Yes,2023.0,5,32.91,6.58,12.41,79.0
U12301,2021,5,8.6,9,Radiant,61.78,6.56,3.78,Yes,5.4,2.43,Yes,1785,0.6,Yes,2024.0,2,11.71,5.86,9.66,641.0
U12302,2022,1,6.0,6,Diamond,54.6,6.4,2.98,Yes,6.0,0.0,No,123,1.0,No,,0,0.0,0.0,0.0,
U12303,2022,3,4.0,4,Gold,46.63,8.03,4.67,Yes,4.67,1.4,Yes,986,0.6667,Yes,2023.0,4,26.68,6.67,9.87,23.0
U12304,2022,1,5.0,5,Platinum,29.7,4.0,8.06,Yes,2.0,0.0,No,270,1.0,No,,0,0.0,0.0,0.0,
U12305,2021,5,3.0,3,Silver,39.2,4.7,3.85,Yes,7.2,0.19,Yes,1812,0.6,Yes,2023.0,5,41.5,8.3,10.59,159.0
U12306,2023,3,3.67,4,Gold,43.23,4.47,4.42,Yes,6.33,0.05,Yes,1032,1.0,Yes,2024.0,17,2626.91,154.52,273.49,26.0
U12307,2024,1,4.0,4,Gold,53.2,5.9,6.2,Yes,1.0,0.0,No,273,0.0,No,,0,0.0,0.0,0.0,
U12308,2022,4,4.0,4,Gold,47.95,5.72,3.77,Yes,4.25,9.69,Yes,1147,0.5,No,,0,0.0,0.0,0.0,
U12309,2021,3,1.67,2,Bronze,18.13,2.1,2.18,Yes,5.67,0.0,No,917,1.0,Yes,2023.0,3,27.87,9.29,10.03,673.0
U12310,2023,1,1.0,1,Iron,34.0,3.8,1.23,Yes,3.0,9.4,Yes,43,1.0,No,,0,0.0,0.0,0.0,
U12311,2024,2,4.5,5,Platinum,40.85,4.85,5.04,Yes,6.5,1.84,Yes,555,0.5,Yes,2023.0,28,4144.32,148.01,288.19,64.0
U12312,2022,1,5.0,5,Platinum,46.8,5.9,7.26,Yes,7.0,0.0,No,157,1.0,No,,0,0.0,0.0,0.0,
U12313,2024,1,4.0,4,Gold,46.7,5.5,4.23,Yes,6.0,0.0,No,155,1.0,No,,0,0.0,0.0,0.0,
U12314,2022,2,2.5,3,Silver,30.2,3.3,16.19,Yes,4.5,1.88,Yes,721,0.5,No,,0,0.0,0.0,0.0,
U12315,2021,3,3.0,4,Gold,35.43,3.4,7.98,Yes,5.33,1.33,Yes,827,0.3333,No,,0,0.0,0.0,0.0,
U12316,2021,5,8.0,8,Immortal,54.42,5.64,3.07,Yes,4.4,4.28,Yes,1764,0.8,Yes,2022.0,53,6814.96,128.58,279.13,3.0
U12317,2021,4,1.5,2,Bronze,35.02,6.12,2.99,Yes,5.75,4.5,Yes,1254,0.75,No,,0,0.0,0.0,0.0,
U12318,2024,2,4.0,4,Gold,46.75,6.15,3.47,Yes,4.5,0.14,Yes,510,1.0,Yes,2024.0,5,219.75,43.95,62.27,131.0
U12319,2023,3,2.67,3,Silver,30.6,5.17,6.61,Yes,3.0,0.0,No,953,0.3333,No,,0,0.0,0.0,0.0,
U12320,2023,1,4.0,4,Gold,49.4,1.7,20.93,Yes,2.0,0.0,No,58,0.0,Yes,2021.0,7,44.1,6.3,10.6,386.0
U12321,2024,2,5.0,5,Platinum,37.8,6.7,9.36,Yes,4.0,0.0,No,627,0.5,No,,0,0.0,0.0,0.0,
U12322,2022,1,4.0,4,Gold,41.1,7.3,4.19,Yes,3.0,3.36,Yes,265,1.0,No,,0,0.0,0.0,0.0,
U12323,2022,4,3.25,4,Gold,39.42,3.75,5.83,Yes,4.75,1.3,Yes,1405,0.5,No,,0,0.0,0.0,0.0,
U12324,2022,3,3.33,4,Gold,39.3,4.1,4.49,Yes,2.67,1.61,Yes,964,0.3333,Yes,2023.0,6,37.9,6.32,10.05,13.0
U12325,2021,2,4.0,4,Gold,45.95,5.85,9.56,Yes,3.0,0.0,No,653,0.5,No,,0,0.0,0.0,0.0,
U12326,2022,2,6.0,6,Diamond,57.05,8.0,0.82,Yes,6.0,5.54,Yes,434,1.0,Yes,2021.0,6,26.24,4.37,8.95,413.0
U12327,2021,4,1.0,1,Iron,33.22,3.8,5.56,Yes,6.25,4.11,Yes,1322,0.5,No,,0,0.0,0.0,0.0,
U12328,2023,3,4.0,4,Gold,39.6,5.9,4.61,Yes,5.33,0.0,No,1006,1.0,Yes,2023.0,6,43.13,7.19,12.06,177.0
U12329,2023,3,3.0,3,Silver,38.03,6.27,0.6,No,5.67,0.0,No,944,0.6667,No,,0,0.0,0.0,0.0,
U12330,2022,1,5.0,5,Platinum,47.6,8.9,9.15,Yes,5.0,1.13,Yes,169,1.0,No,,0,0.0,0.0,0.0,
U12331,2022,2,6.0,6,Diamond,55.55,5.05,3.1,Yes,6.5,0.0,No,637,1.0,Yes,2022.0,6,30.6,5.1,8.27,80.0
U12332,2022,1,3.0,3,Silver,43.5,2.7,2.02,Yes,7.0,6.36,Yes,8,0.0,No,,0,0.0,0.0,0.0,
U12333,2024,2,3.0,3,Silver,46.6,5.85,8.78,Yes,2.5,0.0,No,522,1.0,Yes,2024.0,6,144.72,24.12,55.57,80.0
U12334,2023,3,4.33,5,Platinum,50.53,3.8,3.66,Yes,4.67,12.35,Yes,860,1.0,Yes,2022.0,13,462.87,35.61,69.66,61.0
U12335,2021,3,3.67,4,Gold,49.03,5.47,1.84,Yes,5.0,0.99,Yes,1064,1.0,Yes,2024.0,26,3946.54,151.79,286.18,73.0
U12336,2024,2,1.5,2,Bronze,26.2,2.5,7.52,Yes,2.5,3.24,Yes,446,0.0,No,,0,0.0,0.0,0.0,
U12337,2024,2,4.5,5,Platinum,51.55,4.65,2.84,Yes,3.0,4.43,Yes,533,1.0,Yes,2021.0,15,403.93,26.93,54.21,100.0
U12338,2021,2,5.5,6,Diamond,49.0,7.7,4.54,Yes,5.5,9.62,Yes,435,0.5,No,,0,0.0,0.0,0.0,
U12339,2022,3,3.67,4,Gold,45.23,4.93,2.88,Yes,5.33,1.39,Yes,942,1.0,Yes,2023.0,10,378.45,37.84,65.27,13.0
U12340,2021,4,5.0,5,Platinum,40.52,6.2,2.53,Yes,6.0,0.0,No,1303,0.5,No,,0,0.0,0.0,0.0,
U12341,2021,3,4.67,5,Platinum,45.5,5.57,2.75,Yes,5.33,1.8,Yes,811,1.0,Yes,2021.0,2,10.07,5.04,5.56,1524.0
U12342,2021,5,4.0,6,Diamond,43.24,5.76,1.78,Yes,6.0,0.0,No,1726,0.8,Yes,2021.0,4,22.53,5.63,7.09,765.0
U12343,2021,5,6.2,7,Ascendant,46.82,6.56,8.82,Yes,7.8,1.27,Yes,1614,1.0,Yes,2021.0,40,4266.13,106.65,238.7,383.0
U12344,2022,3,4.67,5,Platinum,52.2,6.03,7.71,Yes,5.67,1.17,Yes,813,0.3333,No,,0,0.0,0.0,0.0,
U12345,2021,2,2.0,2,Bronze,41.65,2.25,4.82,Yes,6.0,2.12,Yes,473,0.5,No,,0,0.0,0.0,0.0,
U12346,2024,1,5.0,5,Platinum,49.3,5.6,7.71,Yes,2.0,0.0,No,339,1.0,No,,0,0.0,0.0,0.0,
U12347,2024,2,1.0,1,Iron,34.35,2.95,9.6,Yes,7.5,17.67,Yes,376,0.5,Yes,2023.0,3,24.42,8.14,10.75,383.0
U12348,2023,3,5.0,5,Platinum,46.8,5.3,2.43,Yes,5.67,4.96,Yes,914,0.3333,Yes,2021.0,2,14.54,7.27,8.2,1175.0
U12349,2022,4,3.0,3,Silver,35.75,5.95,4.41,Yes,5.0,0.07,Yes,1190,0.75,No,,0,0.0,0.0,0.0,
U12350,2022,4,4.0,4,Gold,46.2,5.78,2.54,Yes,6.0,0.0,No,1415,1.0,Yes,2023.0,6,304.78,50.8,63.56,212.0
U12351,2021,4,3.25,4,Gold,30.92,5.58,5.01,Yes,6.5,0.0,No,1300,0.5,No,,0,0.0,0.0,0.0,
U12352,2021,4,6.0,6,Diamond,55.6,5.45,3.4,Yes,5.5,6.3,Yes,1300,0.75,No,,0,0.0,0.0,0.0,
U12353,2024,2,6.0,6,Diamond,51.75,4.4,6.74,Yes,5.0,0.0,No,453,1.0,No,,0,0.0,0.0,0.0,
U12354,2022,3,3.0,3,Silver,46.57,5.17,2.92,Yes,5.33,2.65,Yes,936,0.6667,No,,0,0.0,0.0,0.0,
U12355,2021,5,3.0,3,Silver,51.24,5.1,6.29,Yes,7.6,6.35,Yes,1799,0.8,Yes,2023.0,1,7.52,7.52,7.52,1072.0
U12356,2024,2,3.0,3,Silver,32.75,4.15,6.49,Yes,4.5,0.0,No,516,0.5,No,,0,0.0,0.0,0.0,
U12357,2024,2,5.0,5,Platinum,39.95,4.5,3.65,Yes,7.0,3.42,Yes,561,1.0,Yes,2022.0,3,24.51,8.17,10.35,821.0
U12358,2023,3,9.0,9,Radiant,57.77,6.63,4.24,Yes,6.33,0.0,No,753,1.0,Yes,2021.0,5,26.42,5.28,9.41,751.0
U12359,2021,1,3.0,3,Silver,33.1,7.2,1.66,Yes,4.0,15.78,Yes,151,0.0,Yes,2021.0,6,36.3,6.05,9.82,576.0
U12360,2021,5,4.8,6,Diamond,47.02,4.72,5.08,Yes,5.8,1.55,Yes,1688,0.4,Yes,2024.0,2,18.51,9.25,9.73,335.0
U12361,2022,4,4.0,4,Gold,41.38,3.25,2.46,Yes,5.0,3.73,Yes,1161,0.5,Yes,2021.0,8,42.7,5.34,11.95,37.0
U12362,2022,4,6.0,6,Diamond,58.82,5.4,3.45,Yes,5.0,0.0,No,1255,0.5,No,,0,0.0,0.0,0.0,
U12363,2021,5,5.2,6,Diamond,43.98,6.2,8.63,Yes,6.0,0.0,No,1557,1.0,No,,0,0.0,0.0,0.0,
U12364,2021,2,6.5,7,Ascendant,47.15,5.3,2.12,Yes,4.5,6.02,Yes,535,0.5,No,,0,0.0,0.0,0.0,
U12365,2023,3,5.67,6,Diamond,55.67,5.7,6.6,Yes,4.67,0.0,No,1008,1.0,No,,0,0.0,0.0,0.0,
U12366,2024,1,3.0,3,Silver,38.5,2.0,0.21,No,6.0,16.85,Yes,184,0.0,No,,0,0.0,0.0,0.0,
U12367,2024,2,5.0,5,Platinum,45.85,7.95,6.68,Yes,5.5,0.26,Yes,457,0.5,Yes,2021.0,7,43.58,6.23,11.2,13.0
U12368,2022,3,4.33,5,Platinum,49.7,3.4,1.52,Yes,6.33,0.12,Yes,901,0.6667,No,,0,0.0,0.0,0.0,
U12369,2022,3,1.0,1,Iron,29.67,5.03,7.25,Yes,4.0,4.57,Yes,1025,0.6667,Yes,2021.0,2,16.71,8.36,9.03,1539.0
U12370,2024,2,4.5,5,Platinum,44.55,7.05,3.36,Yes,2.5,2.62,Yes,697,0.5,No,,0,0.0,0.0,0.0,
U12371,2024,2,4.0,4,Gold,48.45,2.5,3.16,Yes,3.5,0.69,Yes,465,1.0,No,,0,0.0,0.0,0.0,
U12372,2024,2,3.0,3,Silver,31.0,5.2,2.97,Yes,5.0,11.21,Yes,420,1.0,Yes,2024.0,3,31.03,10.34,13.92,100.0
U12373,2024,1,2.0,2,Bronze,27.4,3.9,26.41,Yes,4.0,0.0,No,308,1.0,Yes,2022.0,6,44.3,7.38,11.06,52.0
U12374,2023,2,6.0,6,Diamond,51.55,7.05,6.92,Yes,2.0,0.0,No,522,1.0,Yes,2024.0,8,244.01,30.5,66.36,72.0
U12375,2021,3,2.33,3,Silver,36.7,5.23,4.29,Yes,7.0,1.75,Yes,765,0.3333,Yes,2022.0,3,18.92,6.31,9.42,937.0
U12376,2023,3,2.0,2,Bronze,35.0,6.37,1.29,Yes,5.0,0.16,Yes,1034,1.0,Yes,2022.0,5,173.86,34.77,59.22,898.0
U12377,2024,2,3.0,3,Silver,27.85,6.65,8.54,Yes,6.5,0.0,No,616,1.0,Yes,2021.0,12,448.95,37.41,59.94,463.0
U12378,2022,2,4.5,5,Platinum,48.15,5.0,6.4,Yes,3.5,1.52,Yes,584,0.5,Yes,2021.0,11,340.16,30.92,55.76,601.0
U12379,2023,3,5.67,6,Diamond,55.3,4.23,5.5,Yes,4.67,1.5,Yes,1053,1.0,Yes,2023.0,4,165.18,41.3,54.25,902.0
U12380,2023,1,6.0,6,Diamond,52.5,3.7,6.52,Yes,3.0,0.0,No,205,1.0,Yes,2022.0,1,8.71,8.71,8.71,1362.0
U12381,2021,4,6.0,6,Diamond,45.65,4.42,4.79,Yes,4.0,0.0,No,1198,0.75,Yes,2023.0,9,341.3,37.92,65.76,42.0
U12382,2023,1,6.0,6,Diamond,50.3,7.1,5.19,Yes,5.0,7.86,Yes,230,0.0,No,,0,0.0,0.0,0.0,
U12383,2022,3,5.0,6,Diamond,57.67,6.3,5.64,Yes,5.33,1.4,Yes,818,0.6667,No,,0,0.0,0.0,0.0,
U12384,2021,2,6.0,6,Diamond,50.2,5.3,8.13,Yes,6.0,0.0,No,695,1.0,Yes,2023.0,9,291.99,32.44,45.52,7.0
U12385,2024,2,1.0,1,Iron,32.6,4.05,3.04,Yes,4.5,0.34,Yes,393,0.0,No,,0,0.0,0.0,0.0,
U12386,2021,4,3.0,3,Silver,45.88,5.0,5.45,Yes,6.0,4.83,Yes,1204,0.25,No,,0,0.0,0.0,0.0,
U12387,2023,2,5.0,5,Platinum,42.75,9.3,6.87,Yes,6.0,0.0,No,578,1.0,Yes,2022.0,11,399.92,36.36,71.02,36.0
U12388,2024,1,7.0,7,Ascendant,32.6,7.0,23.67,Yes,4.0,0.0,No,145,1.0,No,,0,0.0,0.0,0.0,
U12389,2024,2,4.0,4,Gold,28.8,4.75,7.06,Yes,3.0,13.43,Yes,711,0.0,No,,0,0.0,0.0,0.0,
U12390,2023,3,2.33,3,Silver,25.17,5.97,3.43,Yes,5.67,5.52,Yes,739,0.0,No,,0,0.0,0.0,0.0,
U12391,2024,2,6.5,7,Ascendant,42.8,5.0,1.97,Yes,6.5,0.0,No,703,0.0,Yes,2023.0,30,4139.24,137.97,264.86,0.0
U12392,2024,2,1.0,1,Iron,33.85,6.6,1.36,Yes,2.5,0.0,No,377,0.5,Yes,2022.0,11,421.64,38.33,68.18,110.0
U12393,2024,1,2.0,2,Bronze,40.5,4.4,6.07,Yes,6.0,0.0,No,122,1.0,No,,0,0.0,0.0,0.0,
U12394,2022,2,3.0,3,Silver,44.95,2.7,4.72,Yes,4.0,0.0,No,428,0.5,No,,0,0.0,0.0,0.0,
U12395,2022,3,5.33,6,Diamond,54.5,5.43,2.74,Yes,5.0,0.09,Yes,828,1.0,Yes,2021.0,4,21.95,5.49,9.64,945.0
U12396,2021,3,4.67,5,Platinum,48.8,7.13,5.28,Yes,3.67,0.89,Yes,821,0.6667,Yes,2021.0,11,282.21,25.66,41.35,612.0
U12397,2022,1,3.0,3,Silver,33.0,3.4,11.37,Yes,1.0,2.06,Yes,81,1.0,No,,0,0.0,0.0,0.0,
U12398,2023,3,6.67,7,Ascendant,52.07,6.63,1.7,Yes,6.0,0.96,Yes,866,1.0,Yes,2023.0,7,308.0,44.0,64.92,114.0
U12399,2021,1,7.0,7,Ascendant,54.5,9.3,0.59,No,3.0,3.29,Yes,68,0.0,Yes,2023.0,9,430.07,47.79,63.95,40.0
U12400,2024,2,3.5,4,Gold,42.75,4.7,11.59,Yes,3.0,4.9,Yes,485,0.0,No,,0,0.0,0.0,0.0,
U12401,2023,1,4.0,4,Gold,39.4,7.3,5.77,Yes,6.0,5.27,Yes,225,1.0,Yes,2021.0,4,22.65,5.66,8.71,774.0
U12402,2021,1,4.0,4,Gold,44.7,6.9,0.21,No,4.0,0.0,No,193,1.0,Yes,2022.0,2,14.3,7.15,10.09,1279.0
