user_id,rank,account_age_days,avg_session_mins,sessions_per_week,esports_watch_hrs,is_esports_watcher,primary_agent,primary_role,agent_diversity,cross_platform_hrs,is_cross_platform,primary_other_platform,retained_30d
U01437,Silver,119,67.3,4.7,14.53,1,Skye,Initiator,6,5.08,1,League of Legends,1
U01438,Platinum,261,31.3,3.6,1.36,0,Sova,Initiator,3,0.5,1,Legends of Runeterra,1
U01439,Bronze,486,33.2,6.9,1.22,0,Omen,Controller,5,0,0,None,1
U01440,Platinum,262,44.5,9.7,0.41,0,Neon,Duelist,3,0,0,None,1
U01441,Ascendant,383,58.3,12.2,0.2,0,Phoenix,Duelist,6,60,1,League of Legends,1
U01442,Iron,1034,25.5,3.7,0.51,0,Sage,Sentinel,3,0,0,None,0
U01443,Platinum,468,59.5,10.4,0.18,0,Killjoy,Sentinel,6,0,0,None,1
U01444,Silver,374,50,1,10.4,1,Gekko,Initiator,1,0,0,None,0
U01445,Diamond,693,50.2,6.8,0.3,0,Fade,Initiator,6,1.97,1,Wild Rift,1
U01446,Bronze,686,53.9,10,0.18,0,Killjoy,Sentinel,4,0,0,None,1
U01447,Platinum,159,46.2,5,0.21,0,Omen,Controller,4,0.5,1,Wild Rift,1
U01448,Diamond,170,46.7,5.7,8.43,1,Fade,Initiator,6,0,0,None,1
U01449,Ascendant,444,77,7.8,12.31,1,Gekko,Initiator,4,18.37,1,League of Legends,1
U01450,Platinum,655,50.5,9.1,6.51,1,Neon,Duelist,5,0,0,None,1
U01451,Gold,313,32.2,4.9,0.09,0,Raze,Duelist,5,17.11,1,TFT,1
U01452,Gold,252,33.8,8.1,8,1,Deadlock,Sentinel,6,0,0,None,1
U01453,Diamond,773,50.2,7.7,8.52,1,Chamber,Sentinel,6,10.13,1,Legends of Runeterra,1
U01454,Gold,492,15.2,11.7,0.79,0,Fade,Initiator,3,0,0,None,1
U01455,Iron,386,27.4,5.5,0.07,0,Gekko,Initiator,1,0,0,None,0
U01456,Ascendant,1076,51.8,9.5,10.52,1,Killjoy,Sentinel,9,6.36,1,TFT,1
U01457,Platinum,888,45,9.1,1.59,0,Astra,Controller,6,4.37,1,League of Legends,1
U01458,Platinum,694,31.9,7.3,0.22,0,Reyna,Duelist,5,0,0,None,1
U01459,Bronze,1044,32.6,9.7,7.08,1,Sova,Initiator,4,6.27,1,Legends of Runeterra,1
U01460,Gold,114,58.2,11.1,0.52,0,Yoru,Duelist,6,0,0,None,1
U01461,Silver,650,52.7,6.3,0.51,0,Deadlock,Sentinel,4,0,0,None,1
U01462,Gold,1084,45.1,9.1,0.06,0,Harbor,Controller,4,1.66,1,Wild Rift,1
U01463,Bronze,269,37.2,4.6,1.31,0,Jett,Duelist,2,0,0,None,0
U01464,Gold,392,42.1,9.9,0.33,0,Sage,Sentinel,6,0,0,None,1
U01465,Radiant,851,61.8,10.9,11.7,1,Sage,Sentinel,9,0,0,None,1
U01466,Iron,697,36.2,5.9,0.22,0,Sova,Initiator,2,0,0,None,0
U01467,Immortal,128,59.9,10.8,0.15,0,Brimstone,Controller,4,12.5,1,TFT,1
U01468,Silver,76,47,9.6,0.06,0,Viper,Controller,2,0,0,None,1
U01469,Diamond,868,35.5,12.7,0.16,0,Astra,Controller,5,0,0,None,1
U01470,Platinum,451,43.3,9.8,2.51,0,Viper,Controller,6,0,0,None,1
U01471,Gold,91,46.4,10.9,0.54,0,Omen,Controller,4,0,0,None,1
U01472,Platinum,1039,35.4,14.3,0.81,0,Chamber,Sentinel,4,0,0,None,1
U01473,Diamond,627,41.9,5.9,1.59,0,Gekko,Initiator,2,0,0,None,1
U01474,Silver,421,38.4,11.3,11.41,1,Reyna,Duelist,5,6.45,1,Wild Rift,1
U01475,Silver,1006,39,5.2,0.09,0,Reyna,Duelist,1,0,0,None,1
U01476,Platinum,632,49.6,6.5,1.32,0,Jett,Duelist,5,14.75,1,Legends of Runeterra,1
U01477,Platinum,366,36.8,8.6,4.33,1,Fade,Initiator,3,9.06,1,TFT,1
U01478,Platinum,839,58.6,6.7,0.5,0,Phoenix,Duelist,9,0,0,None,1
U01479,Platinum,781,44.9,6.2,13.17,1,Sage,Sentinel,2,2.65,1,Wild Rift,1
U01480,Silver,910,42.7,7.6,6.07,1,Cypher,Sentinel,3,0.5,1,TFT,1
U01481,Platinum,664,42.6,7.6,0.36,0,Killjoy,Sentinel,5,16.72,1,TFT,1
U01482,Bronze,283,40.8,5.4,5.34,1,Cypher,Sentinel,5,0.6,1,TFT,0
U01483,Gold,49,64.1,5.3,9.69,1,Phoenix,Duelist,2,4.24,1,Wild Rift,0
U01484,Iron,557,30.5,11.3,0.52,0,Fade,Initiator,3,0,0,None,1
U01485,Silver,405,34.5,4.2,5.57,1,Iso,Duelist,2,3.56,1,Legends of Runeterra,0
U01486,Silver,195,31,7.3,5,1,Reyna,Duelist,2,0,0,None,1
U01487,Silver,890,40.3,11.2,6.39,1,Sage,Sentinel,4,0,0,None,1
U01488,Platinum,646,46.1,11,7.93,1,Brimstone,Controller,4,1.53,1,TFT,1
U01489,Silver,641,41.6,8.5,1.53,1,Reyna,Duelist,3,0.5,1,League of Legends,1
U01490,Silver,532,46.6,5.9,1.57,0,Raze,Duelist,5,0,0,None,0
U01491,Bronze,942,42.1,7.3,0.52,0,Fade,Initiator,4,3.76,1,TFT,1
U01492,Silver,108,40.7,4.4,1.6,0,Jett,Duelist,3,0.82,1,League of Legends,1
U01493,Bronze,614,61.4,6.5,0.16,0,Phoenix,Duelist,5,0,0,None,1
U01494,Iron,717,43.3,6.1,4.8,1,Viper,Controller,3,0,0,None,1
U01495,Gold,425,30.9,7.6,0.47,0,Sage,Sentinel,4,0,0,None,1
U01496,Platinum,431,28.5,6.2,8.46,1,Sage,Sentinel,2,0,0,None,1
U01497,Gold,1004,35.7,3.1,0.1,0,Skye,Initiator,1,0,0,None,1
U01498,Gold,253,45.8,12,0.35,0,Iso,Duelist,7,0,0,None,1
U01499,Silver,547,31.6,10.9,0.42,0,Sage,Sentinel,3,0,0,None,1
U01500,Diamond,663,42.5,11.6,0.25,0,Clove,Controller,3,0,0,None,1
U01501,Gold,265,44.3,9.3,10.66,1,Omen,Controller,7,5.6,1,League of Legends,1
U01502,Gold,145,39.9,8.7,1.18,0,Killjoy,Sentinel,3,0,0,None,1
U01503,Iron,255,10.4,4.9,0.04,0,KAY/O,Initiator,6,0,0,None,0
U01504,Silver,259,53.9,6,0.08,0,Reyna,Duelist,4,0,0,None,1
U01505,Silver,211,51.1,12.2,0.19,0,Chamber,Sentinel,5,3.08,1,TFT,1
U01506,Silver,239,25.6,12.8,1.26,0,Skye,Initiator,7,0,0,None,1
U01507,Gold,125,44.7,7.6,0.42,0,Viper,Controller,3,1.3,1,TFT,1
U01508,Gold,923,30.6,8.2,0.23,0,Breach,Initiator,5,2.72,1,TFT,0
U01509,Gold,785,36.7,10.4,0.26,0,Reyna,Duelist,3,11.15,1,Wild Rift,1
U01510,Platinum,444,52.8,8.9,0.91,0,Yoru,Duelist,1,14.6,1,League of Legends,1
U01511,Platinum,423,56.7,9.1,13,1,Jett,Duelist,5,9.31,1,TFT,1
U01512,Platinum,725,56.4,8.4,0.01,0,Reyna,Duelist,3,0,0,None,1
U01513,Ascendant,873,55.9,6.6,0.02,0,Raze,Duelist,1,0,0,None,1
U01514,Iron,633,50.3,5.9,0.94,1,Omen,Controller,1,0,0,None,0
U01515,Bronze,611,30.7,7,6.92,1,Deadlock,Sentinel,3,10.38,1,Legends of Runeterra,1
U01516,Iron,162,30.3,1,1.36,1,Cypher,Sentinel,8,0,0,None,0
U01517,Gold,820,12.9,8.5,2.48,1,Reyna,Duelist,1,0,0,None,1
U01518,Diamond,678,48.9,16,0.11,0,Cypher,Sentinel,3,6.61,1,Wild Rift,1
U01519,Silver,250,48,6.5,0.15,0,Skye,Initiator,2,0,0,None,1
U01520,Ascendant,1005,56.4,9.5,0.14,0,Viper,Controller,3,0,0,None,1
U01521,Iron,817,27.5,4.5,8.13,1,Reyna,Duelist,2,1.73,1,League of Legends,1
U01522,Ascendant,720,63.1,6.1,0.14,0,Breach,Initiator,6,0,0,None,1
U01523,Silver,68,40.1,6.9,0.48,0,Cypher,Sentinel,3,0,0,None,0
U01524,Bronze,719,47.2,9.3,5.1,1,Fade,Initiator,1,0,0,None,1
U01525,Gold,191,49.8,7.5,0.73,0,Reyna,Duelist,7,6.89,1,Wild Rift,1
U01526,Silver,190,58.1,6.7,0.38,0,Iso,Duelist,5,0,0,None,1
U01527,Silver,1087,45.1,9.3,0.12,0,Neon,Duelist,5,0,0,None,1
U01528,Silver,271,48.3,8.4,0.31,0,Viper,Controller,5,0,0,None,0
U01529,Platinum,996,46.1,9.4,0.45,0,Sage,Sentinel,6,0,0,None,1
U01530,Gold,919,38,11.8,1.01,0,Astra,Controller,6,0,0,None,1
U01531,Silver,142,46.9,11,13.78,1,Cypher,Sentinel,3,1.11,1,Legends of Runeterra,1
U01532,Gold,1043,62,12.7,8.44,1,Killjoy,Sentinel,7,0,0,None,1
U01533,Platinum,347,39.6,5,10.84,1,Jett,Duelist,3,0,0,None,1
U01534,Silver,52,38,10.4,4.52,1,Reyna,Duelist,3,0,0,None,1
U01535,Silver,853,41.3,12.7,0.5,0,Fade,Initiator,6,2.17,1,TFT,1
U01536,Bronze,730,46.2,2.5,1.22,0,Reyna,Duelist,3,0,0,None,0
U01537,Bronze,1048,42.1,7.3,0.49,0,Astra,Controller,3,0,0,None,1
U01538,Platinum,157,58,7,0.18,0,Jett,Duelist,5,0,0,None,1
U01539,Bronze,905,61.7,7.3,0.58,1,Fade,Initiator,3,0,0,None,1
U01540,Gold,187,36.3,11.6,6.18,1,Breach,Initiator,6,0,0,None,1
U01541,Platinum,856,54.3,4.4,0.07,0,Skye,Initiator,5,0.5,1,Wild Rift,1
U01542,Bronze,881,41.8,8.1,0.33,0,Brimstone,Controller,3,0,0,None,1
U01543,Gold,541,44.2,6.5,0.19,0,Chamber,Sentinel,2,0,0,None,1
U01544,Silver,74,48.3,11.3,0.14,0,Yoru,Duelist,3,0,0,None,1
U01545,Ascendant,248,49.8,10.7,13.67,1,Viper,Controller,3,0,0,None,1
U01546,Gold,472,47.9,7.7,9.14,1,Jett,Duelist,3,0,0,None,1
U01547,Platinum,344,31.3,6.4,5.41,1,Jett,Duelist,8,0,0,None,1
U01548,Gold,206,37.5,16.2,8.33,1,Jett,Duelist,1,3.79,1,Legends of Runeterra,1
U01549,Iron,257,47.6,7.8,0.5,0,Fade,Initiator,1,0,0,None,0
U01550,Gold,296,56.1,3.9,12.8,1,Omen,Controller,6,8.71,1,Legends of Runeterra,1
U01551,Ascendant,899,56.1,7,15.83,1,Jett,Duelist,5,23.64,1,Wild Rift,1
U01552,Gold,867,38.6,9.4,0.18,0,Breach,Initiator,4,0.5,1,TFT,1
U01553,Platinum,518,56.9,6.4,0.49,0,Jett,Duelist,4,16.02,1,Wild Rift,1
U01554,Diamond,731,64.8,7.2,13.93,1,Brimstone,Controller,5,25.51,1,Wild Rift,1
U01555,Bronze,716,33.1,10.4,0.25,0,Brimstone,Controller,3,0,0,None,1
U01556,Bronze,1025,20.5,10.1,0.4,0,Clove,Controller,5,0,0,None,1
U01557,Gold,386,49.4,6.5,0.47,0,Skye,Initiator,3,0,0,None,1
U01558,Silver,901,52,11.3,5.58,1,Brimstone,Controller,2,0,0,None,1
U01559,Diamond,233,57,6.9,10.28,1,Phoenix,Duelist,6,10.87,1,League of Legends,1
U01560,Diamond,581,68.8,14.1,14.07,1,Reyna,Duelist,5,0,0,None,1
U01561,Silver,352,59.8,9.4,7.43,1,Harbor,Controller,5,6.82,1,Wild Rift,1
U01562,Bronze,623,34.3,8.3,9.45,1,Omen,Controller,2,6.68,1,League of Legends,1
U01563,Platinum,210,49.4,7.4,7.79,1,Chamber,Sentinel,5,6.95,1,League of Legends,1
U01564,Silver,528,35,6,0.12,0,Deadlock,Sentinel,1,0,0,None,1
U01565,Diamond,112,37.7,2,0.01,0,Cypher,Sentinel,9,0,0,None,1
U01566,Silver,332,29.4,6.9,0.19,0,Deadlock,Sentinel,7,0,0,None,1
U01567,Platinum,291,55.6,8.6,0.15,0,Brimstone,Controller,3,2.02,1,TFT,1
U01568,Iron,813,38.6,1.5,0.73,1,Reyna,Duelist,3,0,0,None,0
U01569,Gold,943,54.7,10.7,14.18,1,Reyna,Duelist,1,0,0,None,1
U01570,Silver,721,71.4,7.3,0.29,0,Killjoy,Sentinel,5,0,0,None,1
U01571,Gold,973,50,11.8,1.51,0,Neon,Duelist,4,0,0,None,1
U01572,Bronze,712,28.5,5.3,0.13,0,Jett,Duelist,1,0,0,None,1
U01573,Platinum,718,59.4,12.3,0.12,0,KAY/O,Initiator,6,1.95,1,Legends of Runeterra,1
U01574,Diamond,425,40.3,7.7,0.46,0,Iso,Duelist,4,0,0,None,1
U01575,Bronze,868,59,7.2,8.03,1,Omen,Controller,3,0,0,None,1
U01576,Iron,907,11.3,7.6,0.56,0,Omen,Controller,3,0,0,None,1
U01577,Iron,852,28.4,6.9,4.52,1,Viper,Controller,4,10.92,1,Wild Rift,1
U01578,Gold,78,51.5,9.1,0.82,0,Omen,Controller,9,0,0,None,1
U01579,Gold,818,58.1,2.4,0.55,0,Breach,Initiator,3,0,0,None,0
U01580,Gold,322,35.9,7.8,9.84,1,Jett,Duelist,3,4.32,1,Wild Rift,1
U01581,Bronze,565,27.7,7.2,1.01,0,Sage,Sentinel,3,0,0,None,0
U01582,Silver,340,42.8,1.8,0,0,Sova,Initiator,1,7.87,1,League of Legends,0
U01583,Gold,566,66.9,10.1,1.08,0,Gekko,Initiator,3,0,0,None,1
U01584,Gold,668,25.5,5.5,5.9,1,Omen,Controller,8,0,0,None,1
U01585,Immortal,263,52.2,12.6,1.22,0,Iso,Duelist,5,16.58,1,TFT,1
U01586,Bronze,634,41.1,7.7,3.66,1,Iso,Duelist,5,0,0,None,0
U01587,Platinum,123,37.4,6.9,0.3,0,Yoru,Duelist,5,0,0,None,1
U01588,Silver,356,31.4,10.8,4.25,1,Neon,Duelist,5,0,0,None,1
U01589,Silver,254,38.2,12.8,5.9,1,Jett,Duelist,2,0.93,1,TFT,1
U01590,Platinum,996,50.5,8.7,0.68,0,Chamber,Sentinel,6,6.86,1,Wild Rift,1
U01591,Platinum,919,44.7,12.7,13.99,1,Omen,Controller,2,0,0,None,1
U01592,Immortal,40,73.6,9.3,0.01,0,Reyna,Duelist,9,0,0,None,1
U01593,Bronze,1065,45.1,10.3,2.78,1,Omen,Controller,5,0,0,None,1
U01594,Bronze,64,42.6,6.3,8.71,1,Neon,Duelist,1,0,0,None,1
U01595,Platinum,476,59.3,14.1,0.74,0,Iso,Duelist,6,21.04,1,Wild Rift,1
U01596,Gold,470,48.8,11.4,0.24,0,Killjoy,Sentinel,4,10.47,1,League of Legends,1
U01597,Silver,682,35.7,9.2,0.83,0,Cypher,Sentinel,2,0,0,None,1
U01598,Iron,624,31.8,1,2.3,1,Viper,Controller,1,0,0,None,0
U01599,Iron,258,21.4,8.3,0.5,0,Chamber,Sentinel,2,0,0,None,1
U01600,Diamond,373,74.1,5.3,3.76,1,Sage,Sentinel,3,0,0,None,1
U01601,Bronze,1018,49.2,8.5,0.05,0,Skye,Initiator,6,4.12,1,Legends of Runeterra,1
U01602,Silver,938,10.3,11.6,12.09,1,Sage,Sentinel,1,11.46,1,TFT,1
U01603,Bronze,556,54,9.5,0.56,0,Skye,Initiator,3,21.77,1,League of Legends,1
U01604,Silver,104,23.4,10.4,0.19,0,Reyna,Duelist,9,0,0,None,1
U01605,Iron,225,41.2,5.9,4.11,1,Killjoy,Sentinel,3,0.89,1,TFT,1
U01606,Gold,58,17.6,3.6,0.52,0,Reyna,Duelist,4,0,0,None,0
U01607,Iron,735,29.9,4.7,0.67,0,Iso,Duelist,7,6.23,1,Wild Rift,1
U01608,Platinum,1050,63.1,7.6,0.1,0,Breach,Initiator,6,6.13,1,League of Legends,1
U01609,Bronze,45,54.8,7.4,0.05,0,Killjoy,Sentinel,5,0.5,1,Wild Rift,0
U01610,Gold,834,47.7,12,0.05,0,Reyna,Duelist,1,0,0,None,1
U01611,Diamond,969,59.4,11.2,8.33,1,Fade,Initiator,3,0,0,None,1
U01612,Gold,996,27,14.9,4.3,1,Fade,Initiator,4,0,0,None,1
U01613,Gold,258,50.5,5.2,0.38,0,Omen,Controller,1,0,0,None,1
U01614,Silver,991,51.2,11.3,0.29,0,Sova,Initiator,5,0,0,None,1
U01615,Silver,744,71.8,10.4,1.12,0,Omen,Controller,4,1.07,1,League of Legends,1
U01616,Platinum,1013,39.5,8.3,5.45,1,Deadlock,Sentinel,4,0,0,None,1
U01617,Immortal,602,56.2,6.9,8.8,1,Jett,Duelist,6,0,0,None,1
U01618,Platinum,644,47.9,6.8,0.02,0,Cypher,Sentinel,6,4.69,1,Legends of Runeterra,1
U01619,Gold,355,52.4,6.2,0.62,0,Iso,Duelist,2,0,0,None,1
U01620,Platinum,904,57.6,13.7,0.93,0,KAY/O,Initiator,8,0,0,None,1
U01621,Gold,388,56.7,10.7,5.09,1,Harbor,Controller,4,3.24,1,TFT,1
U01622,Iron,353,46.9,9.6,0.52,0,Sage,Sentinel,2,0,0,None,1
U01623,Gold,194,26.2,8.5,0.14,0,Jett,Duelist,2,0,0,None,0
U01624,Ascendant,827,21.6,8.7,0.34,0,Viper,Controller,3,22.52,1,Legends of Runeterra,1
U01625,Bronze,484,31.8,8.4,12.55,1,Jett,Duelist,4,0,0,None,1
U01626,Platinum,222,46.6,8.9,13.67,1,Skye,Initiator,1,3.44,1,Legends of Runeterra,1
U01627,Bronze,656,30.6,7.1,0.32,0,Harbor,Controller,1,0,0,None,1
U01628,Gold,559,38.5,9.3,0.06,0,Raze,Duelist,3,0,0,None,1
U01629,Iron,1063,31,3.8,5.83,1,Clove,Controller,4,0,0,None,1
U01630,Silver,121,47.9,8.6,0.43,0,Iso,Duelist,5,0,0,None,0
U01631,Platinum,168,34.6,8.3,5.6,1,Omen,Controller,8,0,0,None,1
U01632,Silver,510,40.1,5.7,0.32,0,Viper,Controller,1,0,0,None,0
U01633,Platinum,478,46.2,10.5,0.44,0,Brimstone,Controller,2,0,0,None,1
U01634,Platinum,898,53.7,14,9.22,1,Jett,Duelist,9,7.16,1,Legends of Runeterra,1
U01635,Ascendant,369,66.9,13.2,7.17,1,Raze,Duelist,5,0,0,None,1
U01636,Bronze,495,58.2,6.6,4.19,1,Cypher,Sentinel,3,0,0,None,1
U01637,Silver,747,32,9.8,0,1,Chamber,Sentinel,5,5.01,1,TFT,1
U01638,Bronze,828,14,9.9,0.38,0,Omen,Controller,2,2.57,1,League of Legends,1
U01639,Immortal,504,53.1,10.2,0,0,Omen,Controller,5,0,0,None,1
U01640,Ascendant,430,33.9,9.3,9.87,1,Clove,Controller,3,4.33,1,League of Legends,1
U01641,Gold,634,76.8,9.2,0.19,0,Breach,Initiator,1,0,0,None,1
U01642,Diamond,961,39.5,16.5,0.31,0,Sova,Initiator,6,0,0,None,1
U01643,Gold,1026,50.8,9,0.43,0,Clove,Controller,1,13.39,1,Wild Rift,1
U01644,Gold,951,55.2,4.4,1.09,0,Jett,Duelist,3,7.65,1,Legends of Runeterra,1
U01645,Iron,850,39.1,3.9,10.23,1,Cypher,Sentinel,1,0,0,None,1
U01646,Platinum,686,71.9,8.1,0.18,0,Fade,Initiator,3,29.53,1,TFT,1
U01647,Bronze,627,35.6,3.7,0.68,0,Gekko,Initiator,5,2.52,1,League of Legends,1
U01648,Diamond,543,40,8.6,9.65,1,Brimstone,Controller,8,2.1,1,Legends of Runeterra,1
U01649,Platinum,1059,36.4,15.3,0.76,0,Phoenix,Duelist,3,4.49,1,TFT,1
U01650,Platinum,529,56,7.1,8.51,1,Omen,Controller,8,20.37,1,Wild Rift,1
U01651,Iron,746,32.7,3.7,3.15,1,Viper,Controller,4,0,0,None,0
U01652,Silver,630,30.4,7.2,0.48,0,Reyna,Duelist,2,7.87,1,Wild Rift,1
U01653,Silver,695,46.3,7.5,0.41,0,Skye,Initiator,6,0,0,None,1
U01654,Silver,497,49.5,4.8,1.54,0,Sova,Initiator,2,0,0,None,0
U01655,Iron,190,38.3,3.3,5.25,1,Omen,Controller,1,0,0,None,1
U01656,Ascendant,299,63.8,13.5,11.63,1,Jett,Duelist,5,3.21,1,TFT,1
U01657,Gold,257,45.1,9.7,0.32,0,Harbor,Controller,3,0,0,None,1
U01658,Silver,878,33.9,6.4,0.24,0,Raze,Duelist,1,0,0,None,1
U01659,Silver,178,50.7,4.3,11.89,1,Viper,Controller,3,0,0,None,1
U01660,Silver,661,30.3,6.2,0.83,0,Clove,Controller,2,0,0,None,1
U01661,Gold,442,30.5,4.5,0,1,Harbor,Controller,4,2.31,1,Legends of Runeterra,1
U01662,Gold,549,57.9,6.5,5.77,1,Killjoy,Sentinel,6,4.47,1,TFT,1
U01663,Diamond,416,45.8,15.2,10.32,1,Iso,Duelist,6,0,0,None,1
U01664,Gold,304,64,8.9,8.08,1,Chamber,Sentinel,5,2.9,1,TFT,1
U01665,Immortal,382,66.3,7.9,10.91,1,Jett,Duelist,9,0,0,None,1
U01666,Diamond,627,44.9,11,0.52,0,KAY/O,Initiator,4,2.65,1,League of Legends,1
U01667,Bronze,587,43.8,4.6,7.06,1,Yoru,Duelist,1,0,0,None,0
U01668,Ascendant,142,83.3,8.2,0.61,0,Harbor,Controller,10,0,0,None,1
U01669,Bronze,170,47.1,1.8,5.82,1,Killjoy,Sentinel,5,2.71,1,TFT,0
U01670,Platinum,759,54,12.4,15.69,1,Killjoy,Sentinel,2,18.9,1,Wild Rift,1
U01671,Silver,618,33.9,7.2,9.02,1,Phoenix,Duelist,5,0,0,None,1
U01672,Diamond,440,72.1,6.5,7.99,1,Phoenix,Duelist,3,0,0,None,1
U01673,Diamond,406,65.8,10.9,12.6,1,Viper,Controller,3,0,0,None,1
U01674,Platinum,780,40,5.5,0.06,0,Sage,Sentinel,5,1.04,1,TFT,1
U01675,Platinum,656,69.6,5.6,0.9,0,Yoru,Duelist,1,1.51,1,League of Legends,0
U01676,Silver,1024,43,6.7,1.1,0,Sage,Sentinel,2,0,0,None,1
U01677,Iron,732,24.9,3.4,0.73,0,Omen,Controller,5,0,0,None,1
U01678,Silver,491,33.8,5.8,0.44,0,Harbor,Controller,2,3.74,1,Legends of Runeterra,1
U01679,Bronze,41,48.5,6.8,8.97,1,Fade,Initiator,2,3.39,1,Wild Rift,1
U01680,Platinum,506,37,8.3,10.09,1,Killjoy,Sentinel,5,0,0,None,1
U01681,Silver,968,27.8,3.8,9.77,1,Chamber,Sentinel,3,2.77,1,Wild Rift,1
U01682,Immortal,430,50.7,9.1,9.92,1,Raze,Duelist,6,19.29,1,TFT,1
U01683,Gold,837,40.5,9.9,2.3,0,Breach,Initiator,3,6.21,1,TFT,1
U01684,Diamond,206,41.9,11.2,8.62,1,Cypher,Sentinel,3,0,0,None,1
U01685,Bronze,86,32.6,5.9,10.27,1,Raze,Duelist,5,0,0,None,1
U01686,Diamond,477,61,8.4,9.94,1,Fade,Initiator,4,0.74,1,Legends of Runeterra,1
U01687,Ascendant,232,56.1,8.7,11.45,1,Raze,Duelist,5,0,0,None,1
U01688,Gold,767,37.8,4,0.47,0,Brimstone,Controller,5,0,0,None,1
U01689,Gold,231,38.9,6.6,12.92,1,Neon,Duelist,3,0,0,None,1
U01690,Platinum,392,45.4,11,0.4,0,Breach,Initiator,1,10.46,1,TFT,1
U01691,Bronze,921,37.1,9.8,0.66,0,KAY/O,Initiator,7,0,0,None,1
U01692,Gold,483,43.2,9.4,0.65,1,Phoenix,Duelist,4,0,0,None,1
U01693,Silver,385,51.6,1,0.66,0,Viper,Controller,4,0,0,None,0
U01694,Bronze,245,40.4,5.1,0.02,0,Reyna,Duelist,4,31.18,1,Wild Rift,1
U01695,Silver,1001,43.7,9.2,0.08,0,Cypher,Sentinel,4,8.82,1,League of Legends,1
U01696,Iron,584,52.1,12.1,0.51,0,KAY/O,Initiator,2,0,0,None,1
U01697,Iron,916,57.5,7,0.3,0,Omen,Controller,2,2.39,1,TFT,0
U01698,Bronze,52,23.2,7.7,0.88,0,Brimstone,Controller,4,0,0,None,1
U01699,Ascendant,184,34.1,9.1,12.38,1,Jett,Duelist,4,0,0,None,1
U01700,Gold,278,39.8,4.3,0.73,0,Clove,Controller,3,0,0,None,1
U01701,Ascendant,778,62.4,10.5,7.53,1,Chamber,Sentinel,1,0,0,None,1
U01702,Silver,834,45.5,3.2,1.33,0,Skye,Initiator,2,0,0,None,0
U01703,Silver,163,53.6,7.5,0.27,0,Breach,Initiator,7,3.66,1,League of Legends,1
U01704,Gold,350,39.3,8.5,0.13,0,Clove,Controller,1,0.91,1,TFT,1
U01705,Silver,419,17.5,7.9,10.75,1,Astra,Controller,4,0,0,None,1
U01706,Bronze,463,21.6,3.5,1.48,0,Brimstone,Controller,1,0,0,None,1
U01707,Gold,1075,50.8,6.1,8.41,1,Chamber,Sentinel,6,0,0,None,1
U01708,Bronze,902,50.7,9.5,0.14,0,Omen,Controller,4,0,0,None,1
U01709,Gold,887,21.1,8.4,0.56,0,Yoru,Duelist,1,14.86,1,Wild Rift,1
U01710,Gold,80,60.9,6.1,4.47,1,Jett,Duelist,5,4.17,1,Wild Rift,1
U01711,Bronze,205,43.6,4.2,0.65,0,Fade,Initiator,4,0,0,None,0
U01712,Iron,899,34.2,9.4,0.33,0,Brimstone,Controller,3,0,0,None,1
U01713,Platinum,282,39.5,8.7,0.32,0,Raze,Duelist,4,0,0,None,1
U01714,Silver,995,60.1,4.4,1.07,0,Jett,Duelist,6,0,0,None,1
U01715,Iron,768,45.8,6.4,1.02,0,Sage,Sentinel,3,0,0,None,1
U01716,Immortal,331,61.9,7.4,0.77,0,Iso,Duelist,7,3.41,1,TFT,1
U01717,Iron,577,26.2,7.9,0.61,0,KAY/O,Initiator,3,0,0,None,1
U01718,Platinum,745,66.4,12.4,9.78,1,Reyna,Duelist,3,0,0,None,1
U01719,Immortal,808,56.4,6.6,17.26,1,Breach,Initiator,4,0,0,None,1
U01720,Bronze,297,41.6,7.9,0.69,0,Fade,Initiator,3,0,0,None,0
U01721,Bronze,1039,38.9,7.8,0.51,0,Sage,Sentinel,2,17.25,1,TFT,1
U01722,Bronze,580,28.8,1,0.18,0,Cypher,Sentinel,2,0,0,None,0
U01723,Silver,343,44.8,10.3,0.86,0,Raze,Duelist,4,0,0,None,1
U01724,Bronze,213,46.4,13.7,0.89,0,Omen,Controller,1,0.65,1,TFT,1
U01725,Platinum,742,41.7,9,3.85,1,Astra,Controller,7,4.48,1,Legends of Runeterra,1
U01726,Iron,157,37.8,11.1,8.22,1,Phoenix,Duelist,3,3.55,1,TFT,1
U01727,Gold,729,44.7,4.4,5.5,1,Breach,Initiator,5,5.39,1,TFT,1
U01728,Radiant,415,70,8,22.38,1,Deadlock,Sentinel,9,4.04,1,Wild Rift,1
U01729,Platinum,300,43.4,8.8,6.67,1,Clove,Controller,3,0,0,None,1
U01730,Gold,840,46.7,5.6,0.8,0,Fade,Initiator,5,2.35,1,Legends of Runeterra,1
U01731,Silver,444,46.2,7.9,9.93,1,Skye,Initiator,3,0,0,None,1
U01732,Gold,227,40.1,11.2,0.53,0,Brimstone,Controller,4,1.4,1,TFT,1
U01733,Gold,860,34.1,5.6,2.06,0,Gekko,Initiator,3,5.53,1,League of Legends,1
U01734,Silver,657,33,10.9,6.85,1,Breach,Initiator,3,0,0,None,1
U01735,Bronze,633,42.9,1.6,0.08,0,Sova,Initiator,5,0,0,None,0
U01736,Diamond,1039,47.2,7.3,9.51,1,Raze,Duelist,7,4.31,1,Wild Rift,1
